filename,category,tags,description,permalink,year,x,y
145A_304.jpg,Outlier,,SEC XVI: Credehza,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F145A%2F145A_304.jpg/full/full/0/default.jpg,1500.0,48.11255,30.991951
48B_552.jpg,Outlier,,CARRACCI Lodovico: Autoritratto,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F48B%2F48B_552.jpg/full/full/0/default.jpg,1573.0,-41.445156,-42.437065
106A_527.jpg,Outlier,,TIARINI Alessandro: Estasi di S Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F106A%2F106A_527.jpg/full/full/0/default.jpg,1595.0,7.7074823,-39.414974
124C_256.jpg,Outlier,,CASTIGLIONE Giovanni Benedetto: Gli ebrei in viaggio per la terra promessa 140 x 300,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F124C%2F124C_256.jpg/full/full/0/default.jpg,1627.0,-19.620234,38.548885
29C_250.jpg,Outlier,,DEL SARTO Andrea: Composizione 228x150,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29C%2F29C_250.jpg/full/full/0/default.jpg,1504.0,-2.7875478,-19.671352
5C_40.jpg,Outlier,,DELAUNE Etienne: Composizione allegorica 202x291,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F5C%2F5C_40.jpg/full/full/0/default.jpg,1532.0,49.591015,35.349926
2A_327.jpg,Outlier,,LOTTO Lorenzo attr: Ritratto di uomo con barba Penna e tratti di sanguigna 115 x 83,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2A%2F2A_327.jpg/full/full/0/default.jpg,1493.0,-33.476322,-53.59489
34A_113.jpg,Outlier,,VERONESE Paolo: Concerto dAngeli A pennello su carboncino lumeggiato 199 x 410,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F34A%2F34A_113.jpg/full/full/0/default.jpg,1546.0,8.896432,44.5334
65A_72.jpg,Outlier,,MARESCALCHI Pietro: Pieta e Sante Part Angelo con tenaglia,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F65A%2F65A_72.jpg/full/full/0/default.jpg,1529.0,-24.232317,6.5909376
33B_169.jpg,Outlier,,DA SANGALLO Battista: Studi per strumenti astronomici Penna  279 x 275,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F33B%2F33B_169.jpg/full/full/0/default.jpg,1514.0,28.342716,54.777267
29C_535.jpg,Outlier,,BANDINELLI Baccio: Nudo virile 278x253,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29C%2F29C_535.jpg/full/full/0/default.jpg,1506.0,17.422766,-12.823549
47B_77.jpg,Outlier,,DA MAIANO Benedetto: Monumento a Filippo Strozzi Particolare,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F47B%2F47B_77.jpg/full/full/0/default.jpg,1460.0,-13.812373,62.444748
110C_459.jpg,Outlier,,GUERCINO il: Il Presepio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F110C%2F110C_459.jpg/full/full/0/default.jpg,1609.0,-21.67562,25.092178
58B_59.jpg,Outlier,,TIZIANO Vecellio: Ritratto di Onofrio Pauvinio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_59.jpg/full/full/0/default.jpg,1501.0,-47.539604,-44.948036
26C_366.jpg,Outlier,,DA VINCI Leonardo: Profilo di donna,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F26C%2F26C_366.jpg/full/full/0/default.jpg,1470.0,-23.737925,-52.09367
112B_619.jpg,Outlier,,SEC XVI: Il Calvario,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112B%2F112B_619.jpg/full/full/0/default.jpg,1500.0,-17.991192,37.978497
125A_603.jpg,Outlier,,RENIERI Nicolo: S Filippo Neri,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F125A%2F125A_603.jpg/full/full/0/default.jpg,1598.0,-56.012085,0.7910927
21B_163.jpg,Outlier,,FERRARI Gaudenzio: Un santo guerriero disegno con pennello acquerellato di bruno su carta blu mm 252 x 210,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F21B%2F21B_163.jpg/full/full/0/default.jpg,1478.0,29.140974,-37.10712
4C_628.jpg,Outlier,,DELLA BELLA Stefano: Adunata di cavalieri 71x145,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F4C%2F4C_628.jpg/full/full/0/default.jpg,1628.0,-1.8202239,52.64214
94C_194.jpg,Outlier,,PALLADIO Andrea: Pronao Fart,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F94C%2F94C_194.jpg/full/full/0/default.jpg,1526.0,41.637085,26.256067
125A_349.jpg,Outlier,,TINTORETTO Jacopo: La miracolosa invenzione del corpo di S Marco nella cripta di S Eufemia di Alessandria al centro il committente Tommaso Rangone Part del gruppo dellossesso,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F125A%2F125A_349.jpg/full/full/0/default.jpg,1537.0,-33.55947,-7.3247113
56A_95.jpg,GHIRLANDAIO Ridolfo: Madonna con Bambino e S Giovannino cm 775 x 61,,RAFFAELLO Sanzio copia da: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_95.jpg/full/full/0/default.jpg,1501.0,-14.827966,-48.38611
56A_95.jpg,GHIRLANDAIO Ridolfo: Madonna con Bambino e S Giovannino cm 775 x 61,,RAFFAELLO Sanzio copia da: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_95.jpg/full/full/0/default.jpg,,-14.827966,-48.38611
56A_95.jpg,GHIRLANDAIO Ridolfo: Madonna con Bambino e S Giovannino cm 775 x 61,,RAFFAELLO Sanzio copia da: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_95.jpg/full/full/0/default.jpg,1502.0,-14.827966,-48.38611
56A_95.jpg,GHIRLANDAIO Ridolfo: Madonna con Bambino e S Giovannino cm 775 x 61,,RAFFAELLO Sanzio copia da: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_95.jpg/full/full/0/default.jpg,,-14.827966,-48.38611
56A_95.jpg,GHIRLANDAIO Ridolfo: Madonna con Bambino e S Giovannino cm 775 x 61,,RAFFAELLO Sanzio copia da: Madonna col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_95.jpg/full/full/0/default.jpg,1501.0,-14.827966,-48.38611
61C_311.jpg,BASSANO Francesco il Giovane: Cristo in casa di Marta e Maria cm 79 x 110,,BASSANO scuola dei: Gesu in casa di Lazzaro,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F61C%2F61C_311.jpg/full/full/0/default.jpg,1523.0,-20.400301,22.863379
61C_311.jpg,BASSANO Francesco il Giovane: Cristo in casa di Marta e Maria cm 79 x 110,,BASSANO scuola dei: Gesu in casa di Lazzaro,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F61C%2F61C_311.jpg/full/full/0/default.jpg,1523.0,-20.400301,22.863379
10C_20.jpg,Outlier,,PADOVANINO: Particolare del ratto di Elena Carboncino su carta azzurra 215 x 267,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F10C%2F10C_20.jpg/full/full/0/default.jpg,1606.0,20.130486,-20.535887
102C_376.jpg,Outlier,,FOGOLINO Marcello: Sposalizio mistico di Santa Caterina con S Michele Arcangelo S Chiara S Dorotea S Francesco e i donatori Andrea Boyo e Dorotea Thun cm 317 x 200o,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F102C%2F102C_376.jpg/full/full/0/default.jpg,1501.0,1.2177444,7.8153386
116A_36.jpg,Outlier,,MICHELANGELO Buonarroti: Monumento del Papa Giulio II Mose Part,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F116A%2F116A_36.jpg/full/full/0/default.jpg,1493.0,-32.337337,-27.42306
111C_303.jpg,Outlier,,BERNINI Gian Lorenzo: Il Cardinale Domenido Ginnasi,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111C%2F111C_303.jpg/full/full/0/default.jpg,1616.0,-1.7719063,-63.92705
55A_158.jpg,Outlier,,VAN ORLEY Bernaert: Allegoria di Lucrezia 55 x 41 cm,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F55A%2F55A_158.jpg/full/full/0/default.jpg,1500.0,-11.206853,-53.400093
90A_562.jpg,Outlier,,SEC XVII: Faccaiata,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F90A%2F90A_562.jpg/full/full/0/default.jpg,1600.0,67.40845,37.275414
144C_594.jpg,Outlier,,SANTI DI TITO: Ritratto d Niccolo Macchiavelli,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F144C%2F144C_594.jpg/full/full/0/default.jpg,1554.0,0.48199376,-58.42706
26A_16.jpg,Outlier,,VASARI Giorgio: Disegno per una culla 139 x 219,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F26A%2F26A_16.jpg/full/full/0/default.jpg,1529.0,37.22618,37.44855
18B_200.jpg,Outlier,,WOERIOT Pierre: Episodio storico  165x222,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F18B%2F18B_200.jpg/full/full/0/default.jpg,1550.0,15.292082,50.218678
88C_292.jpg,Outlier,,VASSILACCHI Antonio: Presentazione della Vergine al Tempio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F88C%2F88C_292.jpg/full/full/0/default.jpg,1574.0,6.7033343,27.56203
171A_381.jpg,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F171A%2F171A_381.jpg/full/full/0/default.jpg,,-25.29669,22.775415
171A_381.jpg,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F171A%2F171A_381.jpg/full/full/0/default.jpg,,-25.29669,22.775415
171A_381.jpg,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F171A%2F171A_381.jpg/full/full/0/default.jpg,,-25.29669,22.775415
171A_381.jpg,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,,LEFEBVRE Valentin da Paolo Veronese: Ratto dEuropa Tav 49,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F171A%2F171A_381.jpg/full/full/0/default.jpg,,-25.29669,22.775415
32A_366.jpg,BAROCCI Federico: S Francesco in ginoc chio 272x186,,PASSEROTTI Bartolomeo: Monaco mm 240 x 135,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_366.jpg/full/full/0/default.jpg,1547.0,-10.556466,-17.004246
23A_220.jpg,GUERCINO BARBIERI Giovanni Francesco: Testa dioaww,,GUERCINO BARBIERI Giovanni Francesco: Testa femminile 171x135,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F23A%2F23A_220.jpg/full/full/0/default.jpg,1609.0,1.5916655,-35.59383
41A_559.jpg,Outlier,,MURILLO Bartolome Esteban: GGiovannino e pennello grigio penna 110x 142 mm,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F41A%2F41A_559.jpg/full/full/0/default.jpg,1636.0,-25.199184,3.1389172
37C_537.jpg,Outlier,,CAROTO Giovanni: Vedute di Verona meta sec XVI Disegno a penna su carta mm 361 x 504,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F37C%2F37C_537.jpg/full/full/0/default.jpg,1506.0,11.953844,49.561264
169A_121.jpg,SAIMACHLINI Orazio: Sacra Famiglia mm 340 242,,SAIMACHLINI Orazio: Sacra Famiglia mm 340 242,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F169A%2F169A_121.jpg/full/full/0/default.jpg,1695.0,-8.79587,-1.2195936
69A_630.jpg,Outlier,,ZELOTTI Giambattista: Pomona,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F69A%2F69A_630.jpg/full/full/0/default.jpg,1544.0,51.859524,25.959778
15C_143.jpg,Outlier,,LAAR Pieter van: Gruppo di cahi f etchg D6 Pennello rosso 138 x 172,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F15C%2F15C_143.jpg/full/full/0/default.jpg,1617.0,-3.790447,52.86666
46C_275.jpg,BAROCCI Federico da : s,,BAROCCI Federico scuola di: s Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_275.jpg/full/full/0/default.jpg,1546.0,-22.679691,-4.4720254
46C_275.jpg,BAROCCI Federico da : s,,BAROCCI Federico scuola di: s Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_275.jpg/full/full/0/default.jpg,1546.0,-22.679691,-4.4720254
46C_275.jpg,BAROCCI Federico da : s,,BAROCCI Federico scuola di: s Caterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_275.jpg/full/full/0/default.jpg,1546.0,-22.679691,-4.4720254
67A_125.jpg,VECELLIO Francesco: Sacra Conversazione,,LIBERI Pietro copia da: La Vergine col Bambino e S Antonio Rame em 24 x 18,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F67A%2F67A_125.jpg/full/full/0/default.jpg,,-34.43917,-16.021362
67A_125.jpg,VECELLIO Francesco: Sacra Conversazione,,LIBERI Pietro copia da: La Vergine col Bambino e S Antonio Rame em 24 x 18,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F67A%2F67A_125.jpg/full/full/0/default.jpg,1483.0,-34.43917,-16.021362
67A_125.jpg,VECELLIO Francesco: Sacra Conversazione,,LIBERI Pietro copia da: La Vergine col Bambino e S Antonio Rame em 24 x 18,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F67A%2F67A_125.jpg/full/full/0/default.jpg,,-34.43917,-16.021362
67A_125.jpg,VECELLIO Francesco: Sacra Conversazione,,LIBERI Pietro copia da: La Vergine col Bambino e S Antonio Rame em 24 x 18,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F67A%2F67A_125.jpg/full/full/0/default.jpg,,-34.43917,-16.021362
67A_125.jpg,VECELLIO Francesco: Sacra Conversazione,,LIBERI Pietro copia da: La Vergine col Bambino e S Antonio Rame em 24 x 18,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F67A%2F67A_125.jpg/full/full/0/default.jpg,,-34.43917,-16.021362
38C_405.jpg,Outlier,,BARTOLOMEO Fra: Monaco inginocchiato Carboncino lumeggiato e carta grigia preparata 283 x 208,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F38C%2F38C_405.jpg/full/full/0/default.jpg,1490.0,6.786033,-34.996372
7C_133.jpg,Outlier,,RUBENS Peter Paul: Studio per drappeggio Carboncino lumeggiato a biacca carta grigia 325 x 235,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F7C%2F7C_133.jpg/full/full/0/default.jpg,1595.0,-12.259655,-10.439558
41B_681.jpg,Outlier,,PITTORE ITALIANO SEC XVII: Scena 60 x 180,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F41B%2F41B_681.jpg/full/full/0/default.jpg,1600.0,5.071269,43.077972
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
52C_581.jpg,LUINI Bernardino: Salome,,LUINI Bernardino: Salome,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F52C%2F52C_581.jpg/full/full/0/default.jpg,1488.0,-59.44603,-24.107523
2B_70.jpg,CARAVAGGIO da: L Abbondanza con figure danzanti,,CARAVAGGIO da: L Abbondanza con figure danzanti,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2B%2F2B_70.jpg/full/full/0/default.jpg,1589.0,-12.402862,-14.017058
2B_70.jpg,CARAVAGGIO da: L Abbondanza con figure danzanti,,CARAVAGGIO da: L Abbondanza con figure danzanti,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2B%2F2B_70.jpg/full/full/0/default.jpg,1589.0,-12.402862,-14.017058
156C_414.jpg,Outlier,,MURILLO Bartolome Esteban: I Immacolata Concezione,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F156C%2F156C_414.jpg/full/full/0/default.jpg,1636.0,5.1988688,18.662298
2C_374.jpg,Outlier,,CARRACCI Annibale: Pan,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2C%2F2C_374.jpg/full/full/0/default.jpg,1578.0,9.346748,-12.630847
126C_27.jpg,Outlier,,ROMANINO Girolamo: Figura con cartiglio Affr,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F126C%2F126C_27.jpg/full/full/0/default.jpg,1502.0,-14.106792,-12.803136
62B_21.jpg,PADOVANINO il VAROTARI Alessandro  : Ladultera,,PADOVANINO il VAROTARI Alessandro  : Ladultera,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62B%2F62B_21.jpg/full/full/0/default.jpg,1606.0,-21.823345,17.416574
62B_21.jpg,PADOVANINO il VAROTARI Alessandro  : Ladultera,,PADOVANINO il VAROTARI Alessandro  : Ladultera,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62B%2F62B_21.jpg/full/full/0/default.jpg,1606.0,-21.823345,17.416574
16B_506.jpg,Outlier,,PASSEROTTI Bartolomeo: Orfeo  Part destra,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F16B%2F16B_506.jpg/full/full/0/default.jpg,1547.0,11.098749,-35.362267
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
122A_302.jpg,PITTORE FIAMMINGO SEC XVII: Madonna con Bambino 54 x 43,,SASSOFERRATO il: La Vergine col Figlio,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F122A%2F122A_302.jpg/full/full/0/default.jpg,1627.0,-28.146187,-30.928398
153C_116.jpg,CIACOMO DI GIOVANNI: La Nativita Tavola,,CIACOMO DI GIOVANNI: La Nativita Tavola,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F153C%2F153C_116.jpg/full/full/0/default.jpg,1458.0,-9.042967,29.662487
17B_370.jpg,Outlier,,SIGNORELLI Luca: Nudo maschile visto da dietro Carboncino mm 256 x 140,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F17B%2F17B_370.jpg/full/full/0/default.jpg,1454.0,14.163594,-10.724114
19C_292.jpg,Outlier,,CINGANELLI Michelangelo: Disegno per decorazione murale 204 x 150,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F19C%2F19C_292.jpg/full/full/0/default.jpg,1566.0,30.260374,62.751625
32A_446.jpg,Outlier,,DEL VAGA Perino: La Sacra Famiglia 70x57,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_446.jpg/full/full/0/default.jpg,1513.0,17.808636,8.378519
116B_737.jpg,Outlier,,SEC XVII: Stucchi della Volta,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F116B%2F116B_737.jpg/full/full/0/default.jpg,1600.0,30.429085,53.11115
26C_109.jpg,Outlier,,CARACCA scuola dei: Ritratto mm 295 x 268,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F26C%2F26C_109.jpg/full/full/0/default.jpg,1556.0,-40.80517,-57.784836
2A_118.jpg,Outlier,,PARMIGIANINO il: La Vergine in trono col Bambino,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F2A%2F2A_118.jpg/full/full/0/default.jpg,1521.0,-12.506561,-18.697159
36B_184.jpg,Outlier,,GUERCINO BARBIERI Giovanni Francesco: Studio per una figura,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F36B%2F36B_184.jpg/full/full/0/default.jpg,1609.0,-28.916214,9.962122
50C_699.jpg,Outlier,,GHIRLANDAIO Domenico: Sposalizio di SCaterina,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F50C%2F50C_699.jpg/full/full/0/default.jpg,1467.0,25.71881,38.38704
153A_530.jpg,Outlier,,SPAGNA Giovanni Pietro: Beata Colomba,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F153A%2F153A_530.jpg/full/full/0/default.jpg,1458.0,-4.986446,-52.885902
14B_296.jpg,Outlier,,CESI Bartolomeo: Giovane che suona in liuto Carboncino lumeggiato a biacca su carta bleu  272 x 206,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F14B%2F14B_296.jpg/full/full/0/default.jpg,1574.0,4.7226286,-28.114046
156C_141.jpg,Outlier,,DA VINCI Leonardo: L Annunciazione,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F156C%2F156C_141.jpg/full/full/0/default.jpg,1470.0,7.518653,27.857826
47B_102.jpg,Outlier,,DA MAIANO Benedetto: Palazzo Strozzi,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F47B%2F47B_102.jpg/full/full/0/default.jpg,1460.0,64.593185,36.923824
32A_301.jpg,PARMIGIANINO MAZZOLA Girolamo Francesco Maria: Circe Penna e acquarello lumeggiato su carta bruna  230 x 279,,PARMIGIANINO il: Circe 328x230,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_301.jpg/full/full/0/default.jpg,1521.0,14.477834,-1.3690394
32A_301.jpg,PARMIGIANINO MAZZOLA Girolamo Francesco Maria: Circe Penna e acquarello lumeggiato su carta bruna  230 x 279,,PARMIGIANINO il: Circe 328x230,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F32A%2F32A_301.jpg/full/full/0/default.jpg,1521.0,14.477834,-1.3690394
111C_475.jpg,Outlier,,GUERCINO BARBIERI Giovanni Francesco: LAngelo Custode,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111C%2F111C_475.jpg/full/full/0/default.jpg,1609.0,-36.852894,6.4684725
25B_69.jpg,ROMANO Giulio: Episodio di storia romana Penna acquerello carboncino su carta tinta grigio verdina  26o x 239 233 260,,ROMANO Giulio: Episodio di storia romana Penna acquerello carboncino su carta tinta grigio verdina  26o x 239 233 260,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F25B%2F25B_69.jpg/full/full/0/default.jpg,,51.022575,-33.19364
40A_395.jpg,Outlier,,BASSANO Jacopo: S Gerolamo Sanguigna  227 x 178,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F40A%2F40A_395.jpg/full/full/0/default.jpg,1523.0,-21.87082,-3.4563296
6B_337.jpg,Outlier,,HOLLAR Wenzel: Ottosheim  GmundeHessen Penna e acquerello 57 x 102  59 x 197,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F6B%2F6B_337.jpg/full/full/0/default.jpg,1625.0,42.90074,18.738684
29B_667.jpg,Outlier,,ALLORI Cristofano: Testa di vecchio Carboncino lumeggiato a biacca su arta bluverdina  180 x 153,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29B%2F29B_667.jpg/full/full/0/default.jpg,1595.0,-32.553417,-54.010242
159A_29.jpg,BASSANO scuola dei: Abramo esce dalla citta di Ur,,BASSANO Jacopo  da: La partenza di Abrame cm 851 x 1173,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F159A%2F159A_29.jpg/full/full/0/default.jpg,1523.0,-25.06621,35.240345
159A_29.jpg,BASSANO scuola dei: Abramo esce dalla citta di Ur,,BASSANO Jacopo  da: La partenza di Abrame cm 851 x 1173,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F159A%2F159A_29.jpg/full/full/0/default.jpg,1523.0,-25.06621,35.240345
159A_29.jpg,BASSANO scuola dei: Abramo esce dalla citta di Ur,,BASSANO Jacopo  da: La partenza di Abrame cm 851 x 1173,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F159A%2F159A_29.jpg/full/full/0/default.jpg,1523.0,-25.06621,35.240345
159A_29.jpg,BASSANO scuola dei: Abramo esce dalla citta di Ur,,BASSANO Jacopo  da: La partenza di Abrame cm 851 x 1173,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F159A%2F159A_29.jpg/full/full/0/default.jpg,1523.0,-25.06621,35.240345
31C_358.jpg,Outlier,,MARMI Giacinto: Progetti di restauri per i palazzi e le ville Medicee Pianta Penna e matita  282 x 403,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F31C%2F31C_358.jpg/full/full/0/default.jpg,1643.0,52.33078,8.495716
112A_76.jpg,Outlier,,GUERCINO il: s Girolamo,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112A%2F112A_76.jpg/full/full/0/default.jpg,1609.0,-35.723076,10.92907
3C_231.jpg,Outlier,,VERROCCHIO Andrea: astudio dMaome pa Bambino  vapi sderdsi,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F3C%2F3C_231.jpg/full/full/0/default.jpg,1453.0,41.111725,-2.6715136
